dataset,level,stratum,outcome,pair,quantile,qa,qb,diff
full,CEM,688,fine_log1p,IS vs SI,0.9,0.0,0.0,0.0
full,CEM,688,fine_log1p,LT vs SI,0.25,0.0,0.0,0.0
full,CEM,688,fine_log1p,LT vs SI,0.5,0.0,0.0,0.0
full,CEM,688,fine_log1p,LT vs SI,0.75,0.0,0.0,0.0
full,CEM,688,fine_log1p,LT vs SI,0.9,0.0,0.0,0.0
full,CEM,689,fine_positive,EE vs ES,0.25,0.0,0.0,0.0
full,CEM,689,fine_positive,EE vs ES,0.5,0.0,0.0,0.0
full,CEM,689,fine_positive,EE vs ES,0.75,0.0,0.0,0.0
full,CEM,689,fine_positive,EE vs ES,0.9,0.0,1.0,-1.0
full,CEM,689,fine_eur,EE vs ES,0.25,0.0,0.0,0.0
full,CEM,689,fine_eur,EE vs ES,0.5,0.0,0.0,0.0
full,CEM,689,fine_eur,EE vs ES,0.75,0.0,0.0,0.0
full,CEM,689,fine_eur,EE vs ES,0.9,0.0,150000.0,-150000.0
full,CEM,689,fine_log1p,EE vs ES,0.25,0.0,0.0,0.0
full,CEM,689,fine_log1p,EE vs ES,0.5,0.0,0.0,0.0
full,CEM,689,fine_log1p,EE vs ES,0.75,0.0,0.0,0.0
full,CEM,689,fine_log1p,EE vs ES,0.9,0.0,11.918397,-11.918397
full,CEM,693,fine_positive,DE vs SE,0.25,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SE,0.5,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SE,0.75,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SE,0.9,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SI,0.25,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SI,0.5,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SI,0.75,1.0,0.0,1.0
full,CEM,693,fine_positive,DE vs SI,0.9,1.0,0.0,1.0
full,CEM,693,fine_positive,SE vs SI,0.25,0.0,0.0,0.0
full,CEM,693,fine_positive,SE vs SI,0.5,0.0,0.0,0.0
full,CEM,693,fine_positive,SE vs SI,0.75,0.0,0.0,0.0
full,CEM,693,fine_positive,SE vs SI,0.9,0.0,0.0,0.0
full,CEM,693,fine_eur,DE vs SE,0.25,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SE,0.5,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SE,0.75,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SE,0.9,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SI,0.25,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SI,0.5,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SI,0.75,5000.0,0.0,5000.0
full,CEM,693,fine_eur,DE vs SI,0.9,5000.0,0.0,5000.0
full,CEM,693,fine_eur,SE vs SI,0.25,0.0,0.0,0.0
full,CEM,693,fine_eur,SE vs SI,0.5,0.0,0.0,0.0
full,CEM,693,fine_eur,SE vs SI,0.75,0.0,0.0,0.0
full,CEM,693,fine_eur,SE vs SI,0.9,0.0,0.0,0.0
full,CEM,693,fine_log1p,DE vs SE,0.25,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SE,0.5,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SE,0.75,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SE,0.9,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SI,0.25,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SI,0.5,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SI,0.75,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,DE vs SI,0.9,8.517393,0.0,8.517393
full,CEM,693,fine_log1p,SE vs SI,0.25,0.0,0.0,0.0
full,CEM,693,fine_log1p,SE vs SI,0.5,0.0,0.0,0.0
full,CEM,693,fine_log1p,SE vs SI,0.75,0.0,0.0,0.0
full,CEM,693,fine_log1p,SE vs SI,0.9,0.0,0.0,0.0
full,CEM,696,fine_positive,ES vs NL,0.25,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs NL,0.5,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs NL,0.75,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs NL,0.9,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs RO,0.25,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs RO,0.5,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs RO,0.75,1.0,1.0,0.0
full,CEM,696,fine_positive,ES vs RO,0.9,1.0,1.0,0.0
full,CEM,696,fine_positive,NL vs RO,0.25,1.0,1.0,0.0
full,CEM,696,fine_positive,NL vs RO,0.5,1.0,1.0,0.0
full,CEM,696,fine_positive,NL vs RO,0.75,1.0,1.0,0.0
full,CEM,696,fine_positive,NL vs RO,0.9,1.0,1.0,0.0
full,CEM,696,fine_eur,ES vs NL,0.25,4000.0,525000.0,-521000.0
full,CEM,696,fine_eur,ES vs NL,0.5,5000.0,525000.0,-520000.0
full,CEM,696,fine_eur,ES vs NL,0.75,6000.0,525000.0,-519000.0
full,CEM,696,fine_eur,ES vs NL,0.9,6000.0,525000.0,-519000.0
full,CEM,696,fine_eur,ES vs RO,0.25,4000.0,296.196,3703.804
full,CEM,696,fine_eur,ES vs RO,0.5,5000.0,296.196,4703.804
full,CEM,696,fine_eur,ES vs RO,0.75,6000.0,296.196,5703.804
full,CEM,696,fine_eur,ES vs RO,0.9,6000.0,296.196,5703.804
full,CEM,696,fine_eur,NL vs RO,0.25,525000.0,296.196,524703.804
full,CEM,696,fine_eur,NL vs RO,0.5,525000.0,296.196,524703.804
full,CEM,696,fine_eur,NL vs RO,0.75,525000.0,296.196,524703.804
full,CEM,696,fine_eur,NL vs RO,0.9,525000.0,296.196,524703.804
full,CEM,696,fine_log1p,ES vs NL,0.25,8.2943,13.171155,-4.876855000000001
full,CEM,696,fine_log1p,ES vs NL,0.5,8.517393,13.171155,-4.653762
full,CEM,696,fine_log1p,ES vs NL,0.75,8.699681,13.171155,-4.471474000000001
full,CEM,696,fine_log1p,ES vs NL,0.9,8.699681,13.171155,-4.471474000000001
full,CEM,696,fine_log1p,ES vs RO,0.25,8.2943,5.694392,2.599908
full,CEM,696,fine_log1p,ES vs RO,0.5,8.517393,5.694392,2.8230010000000005
full,CEM,696,fine_log1p,ES vs RO,0.75,8.699681,5.694392,3.0052890000000003
full,CEM,696,fine_log1p,ES vs RO,0.9,8.699681,5.694392,3.0052890000000003
full,CEM,696,fine_log1p,NL vs RO,0.25,13.171155,5.694392,7.476763000000001
full,CEM,696,fine_log1p,NL vs RO,0.5,13.171155,5.694392,7.476763000000001
full,CEM,696,fine_log1p,NL vs RO,0.75,13.171155,5.694392,7.476763000000001
full,CEM,696,fine_log1p,NL vs RO,0.9,13.171155,5.694392,7.476763000000001
full,CEM,697,fine_positive,ES vs NL,0.25,0.0,0.0,0.0
full,CEM,697,fine_positive,ES vs NL,0.5,0.0,0.0,0.0
full,CEM,697,fine_positive,ES vs NL,0.75,0.0,0.0,0.0
full,CEM,697,fine_positive,ES vs NL,0.9,0.0,0.0,0.0
full,CEM,697,fine_eur,ES vs NL,0.25,0.0,0.0,0.0
full,CEM,697,fine_eur,ES vs NL,0.5,0.0,0.0,0.0
full,CEM,697,fine_eur,ES vs NL,0.75,0.0,0.0,0.0
full,CEM,697,fine_eur,ES vs NL,0.9,0.0,0.0,0.0
full,CEM,697,fine_log1p,ES vs NL,0.25,0.0,0.0,0.0
full,CEM,697,fine_log1p,ES vs NL,0.5,0.0,0.0,0.0
full,CEM,697,fine_log1p,ES vs NL,0.75,0.0,0.0,0.0
full,CEM,697,fine_log1p,ES vs NL,0.9,0.0,0.0,0.0
full,CEM,698,fine_positive,ES vs RO,0.25,1.0,1.0,0.0
full,CEM,698,fine_positive,ES vs RO,0.5,1.0,1.0,0.0
full,CEM,698,fine_positive,ES vs RO,0.75,1.0,1.0,0.0
full,CEM,698,fine_positive,ES vs RO,0.9,1.0,1.0,0.0
full,CEM,698,fine_eur,ES vs RO,0.25,24.0,2000.0,-1976.0
full,CEM,698,fine_eur,ES vs RO,0.5,24.0,2000.0,-1976.0
full,CEM,698,fine_eur,ES vs RO,0.75,24.0,2000.0,-1976.0
full,CEM,698,fine_eur,ES vs RO,0.9,24.0,2000.0,-1976.0
full,CEM,698,fine_log1p,ES vs RO,0.25,3.218876,7.601402,-4.382526
full,CEM,698,fine_log1p,ES vs RO,0.5,3.218876,7.601402,-4.382526
full,CEM,698,fine_log1p,ES vs RO,0.75,3.218876,7.601402,-4.382526
full,CEM,698,fine_log1p,ES vs RO,0.9,3.218876,7.601402,-4.382526
full,CEM,699,fine_positive,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs ES,0.5,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs ES,0.75,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs ES,0.9,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs GR,0.25,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs GR,0.5,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs GR,0.75,0.0,0.0,0.0
full,CEM,699,fine_positive,DE vs GR,0.9,0.0,0.0,0.0
full,CEM,699,fine_positive,ES vs GR,0.25,0.0,0.0,0.0
full,CEM,699,fine_positive,ES vs GR,0.5,0.0,0.0,0.0
full,CEM,699,fine_positive,ES vs GR,0.75,0.0,0.0,0.0
full,CEM,699,fine_positive,ES vs GR,0.9,0.0,0.0,0.0
full,CEM,699,fine_eur,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,699,fine_eur,DE vs ES,0.5,0.0,0.0,0.0
full,CEM,699,fine_eur,DE vs ES,0.75,0.0,0.0,0.0
full,CEM,699,fine_eur,DE vs ES,0.9,0.0,0.0,0.0
full,CEM,699,fine_log1p,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,699,fine_log1p,DE vs ES,0.5,0.0,0.0,0.0
full,CEM,699,fine_log1p,DE vs ES,0.75,0.0,0.0,0.0
full,CEM,699,fine_log1p,DE vs ES,0.9,0.0,0.0,0.0
full,CEM,717,fine_positive,DE vs ES,0.25,1.0,1.0,0.0
full,CEM,717,fine_positive,DE vs ES,0.5,1.0,1.0,0.0
full,CEM,717,fine_positive,DE vs ES,0.75,1.0,1.0,0.0
full,CEM,717,fine_positive,DE vs ES,0.9,1.0,1.0,0.0
full,CEM,717,fine_eur,DE vs ES,0.25,900.0,6500.0,-5600.0
full,CEM,717,fine_eur,DE vs ES,0.5,900.0,8000.0,-7100.0
full,CEM,717,fine_eur,DE vs ES,0.75,900.0,60000.0,-59100.0
full,CEM,717,fine_eur,DE vs ES,0.9,900.0,60000.0,-59100.0
full,CEM,717,fine_log1p,DE vs ES,0.25,6.803505,8.779711,-1.9762060000000004
full,CEM,717,fine_log1p,DE vs ES,0.5,6.803505,8.987322,-2.1838170000000003
full,CEM,717,fine_log1p,DE vs ES,0.75,6.803505,11.002117,-4.198612
full,CEM,717,fine_log1p,DE vs ES,0.9,6.803505,11.002117,-4.198612
full,CEM,718,fine_positive,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,718,fine_positive,DE vs ES,0.5,0.0,1.0,-1.0
full,CEM,718,fine_positive,DE vs ES,0.75,0.0,1.0,-1.0
full,CEM,718,fine_positive,DE vs ES,0.9,0.0,1.0,-1.0
full,CEM,718,fine_eur,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,718,fine_eur,DE vs ES,0.5,0.0,50.0,-50.0
full,CEM,718,fine_eur,DE vs ES,0.75,0.0,50.0,-50.0
full,CEM,718,fine_eur,DE vs ES,0.9,0.0,50.0,-50.0
full,CEM,718,fine_log1p,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,718,fine_log1p,DE vs ES,0.5,0.0,3.931826,-3.931826
full,CEM,718,fine_log1p,DE vs ES,0.75,0.0,3.931826,-3.931826
full,CEM,718,fine_log1p,DE vs ES,0.9,0.0,3.931826,-3.931826
full,CEM,722,fine_positive,ES vs NO,0.25,1.0,1.0,0.0
full,CEM,722,fine_positive,ES vs NO,0.5,1.0,1.0,0.0
full,CEM,722,fine_positive,ES vs NO,0.75,1.0,1.0,0.0
full,CEM,722,fine_positive,ES vs NO,0.9,1.0,1.0,0.0
full,CEM,722,fine_eur,ES vs NO,0.25,480.0,13350.0,-12870.0
full,CEM,722,fine_eur,ES vs NO,0.5,60000.0,89000.0,-29000.0
full,CEM,722,fine_eur,ES vs NO,0.75,60000.0,89000.0,-29000.0
full,CEM,722,fine_eur,ES vs NO,0.9,60000.0,89000.0,-29000.0
full,CEM,722,fine_log1p,ES vs NO,0.25,6.175867,9.499347,-3.32348
full,CEM,722,fine_log1p,ES vs NO,0.5,11.002117,11.396403,-0.39428599999999925
full,CEM,722,fine_log1p,ES vs NO,0.75,11.002117,11.396403,-0.39428599999999925
full,CEM,722,fine_log1p,ES vs NO,0.9,11.002117,11.396403,-0.39428599999999925
full,CEM,723,fine_positive,PL vs SI,0.25,0.0,0.0,0.0
full,CEM,723,fine_positive,PL vs SI,0.5,0.0,0.0,0.0
full,CEM,723,fine_positive,PL vs SI,0.75,0.0,0.0,0.0
full,CEM,723,fine_positive,PL vs SI,0.9,0.0,0.0,0.0
full,CEM,723,fine_eur,PL vs SI,0.25,0.0,0.0,0.0
full,CEM,723,fine_eur,PL vs SI,0.5,0.0,0.0,0.0
full,CEM,723,fine_eur,PL vs SI,0.75,0.0,0.0,0.0
full,CEM,723,fine_eur,PL vs SI,0.9,0.0,0.0,0.0
full,CEM,723,fine_log1p,PL vs SI,0.25,0.0,0.0,0.0
full,CEM,723,fine_log1p,PL vs SI,0.5,0.0,0.0,0.0
full,CEM,723,fine_log1p,PL vs SI,0.75,0.0,0.0,0.0
full,CEM,723,fine_log1p,PL vs SI,0.9,0.0,0.0,0.0
full,CEM,725,fine_positive,ES vs PT,0.25,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs PT,0.5,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs PT,0.75,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs PT,0.9,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs RO,0.25,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs RO,0.5,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs RO,0.75,1.0,1.0,0.0
full,CEM,725,fine_positive,ES vs RO,0.9,1.0,1.0,0.0
full,CEM,725,fine_positive,PT vs RO,0.25,1.0,1.0,0.0
full,CEM,725,fine_positive,PT vs RO,0.5,1.0,1.0,0.0
full,CEM,725,fine_positive,PT vs RO,0.75,1.0,1.0,0.0
full,CEM,725,fine_positive,PT vs RO,0.9,1.0,1.0,0.0
full,CEM,725,fine_eur,ES vs PT,0.25,2000.0,107.0,1893.0
full,CEM,725,fine_eur,ES vs PT,0.5,50000.0,107.0,49893.0
full,CEM,725,fine_eur,ES vs PT,0.75,70000.0,107.0,69893.0
full,CEM,725,fine_eur,ES vs PT,0.9,150000.0,107.0,149893.0
full,CEM,725,fine_eur,ES vs RO,0.25,2000.0,4970.9,-2970.8999999999996
full,CEM,725,fine_eur,ES vs RO,0.5,50000.0,4970.9,45029.1
full,CEM,725,fine_eur,ES vs RO,0.75,70000.0,4970.9,65029.1
full,CEM,725,fine_eur,ES vs RO,0.9,150000.0,4970.9,145029.1
full,CEM,725,fine_eur,PT vs RO,0.25,107.0,4970.9,-4863.9
full,CEM,725,fine_eur,PT vs RO,0.5,107.0,4970.9,-4863.9
full,CEM,725,fine_eur,PT vs RO,0.75,107.0,4970.9,-4863.9
full,CEM,725,fine_eur,PT vs RO,0.9,107.0,4970.9,-4863.9
full,CEM,725,fine_log1p,ES vs PT,0.25,7.601402,4.682131,2.919271
full,CEM,725,fine_log1p,ES vs PT,0.5,10.819798,4.682131,6.137667
full,CEM,725,fine_log1p,ES vs PT,0.75,11.156265,4.682131,6.474133999999999
full,CEM,725,fine_log1p,ES vs PT,0.9,11.918397,4.682131,7.2362660000000005
full,CEM,725,fine_log1p,ES vs RO,0.25,7.601402,8.511557,-0.9101549999999996
full,CEM,725,fine_log1p,ES vs RO,0.5,10.819798,8.511557,2.3082410000000007
full,CEM,725,fine_log1p,ES vs RO,0.75,11.156265,8.511557,2.6447079999999996
full,CEM,725,fine_log1p,ES vs RO,0.9,11.918397,8.511557,3.4068400000000008
full,CEM,725,fine_log1p,PT vs RO,0.25,4.682131,8.511557,-3.8294259999999998
full,CEM,725,fine_log1p,PT vs RO,0.5,4.682131,8.511557,-3.8294259999999998
full,CEM,725,fine_log1p,PT vs RO,0.75,4.682131,8.511557,-3.8294259999999998
full,CEM,725,fine_log1p,PT vs RO,0.9,4.682131,8.511557,-3.8294259999999998
full,CEM,726,fine_positive,FI vs FR,0.25,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs FR,0.5,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs FR,0.75,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs FR,0.9,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs NO,0.25,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs NO,0.5,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs NO,0.75,0.0,0.0,0.0
full,CEM,726,fine_positive,FI vs NO,0.9,0.0,0.0,0.0
full,CEM,726,fine_positive,FR vs NO,0.25,0.0,0.0,0.0
full,CEM,726,fine_positive,FR vs NO,0.5,0.0,0.0,0.0
full,CEM,726,fine_positive,FR vs NO,0.75,0.0,0.0,0.0
full,CEM,726,fine_positive,FR vs NO,0.9,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs FR,0.25,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs FR,0.5,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs FR,0.75,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs FR,0.9,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs NO,0.25,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs NO,0.5,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs NO,0.75,0.0,0.0,0.0
full,CEM,726,fine_eur,FI vs NO,0.9,0.0,0.0,0.0
full,CEM,726,fine_eur,FR vs NO,0.25,0.0,0.0,0.0
full,CEM,726,fine_eur,FR vs NO,0.5,0.0,0.0,0.0
full,CEM,726,fine_eur,FR vs NO,0.75,0.0,0.0,0.0
full,CEM,726,fine_eur,FR vs NO,0.9,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs FR,0.25,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs FR,0.5,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs FR,0.75,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs FR,0.9,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs NO,0.25,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs NO,0.5,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs NO,0.75,0.0,0.0,0.0
full,CEM,726,fine_log1p,FI vs NO,0.9,0.0,0.0,0.0
full,CEM,726,fine_log1p,FR vs NO,0.25,0.0,0.0,0.0
full,CEM,726,fine_log1p,FR vs NO,0.5,0.0,0.0,0.0
full,CEM,726,fine_log1p,FR vs NO,0.75,0.0,0.0,0.0
full,CEM,726,fine_log1p,FR vs NO,0.9,0.0,0.0,0.0
full,CEM,738,fine_positive,ES vs RO,0.25,1.0,1.0,0.0
full,CEM,738,fine_positive,ES vs RO,0.5,1.0,1.0,0.0
full,CEM,738,fine_positive,ES vs RO,0.75,1.0,1.0,0.0
full,CEM,738,fine_positive,ES vs RO,0.9,1.0,1.0,0.0
full,CEM,738,fine_eur,ES vs RO,0.25,1000.0,1998.8,-998.8
full,CEM,738,fine_eur,ES vs RO,0.5,2000.0,14932.2,-12932.2
full,CEM,738,fine_eur,ES vs RO,0.75,3000.0,14932.2,-11932.2
full,CEM,738,fine_eur,ES vs RO,0.9,3000.0,14932.2,-11932.2
full,CEM,738,fine_log1p,ES vs RO,0.25,6.908755,7.600802,-0.6920469999999996
full,CEM,738,fine_log1p,ES vs RO,0.5,7.601402,9.611342,-2.0099400000000003
full,CEM,738,fine_log1p,ES vs RO,0.75,8.006701,9.611342,-1.6046410000000009
full,CEM,738,fine_log1p,ES vs RO,0.9,8.006701,9.611342,-1.6046410000000009
full,CEM,774,fine_positive,ES vs GR,0.25,0.0,1.0,-1.0
full,CEM,774,fine_positive,ES vs GR,0.5,0.0,1.0,-1.0
full,CEM,774,fine_positive,ES vs GR,0.75,0.0,1.0,-1.0
full,CEM,774,fine_positive,ES vs GR,0.9,0.0,1.0,-1.0
full,CEM,774,fine_positive,ES vs IS,0.25,0.0,0.0,0.0
full,CEM,774,fine_positive,ES vs IS,0.5,0.0,0.0,0.0
full,CEM,774,fine_positive,ES vs IS,0.75,0.0,0.0,0.0
full,CEM,774,fine_positive,ES vs IS,0.9,0.0,0.0,0.0
full,CEM,774,fine_positive,GR vs IS,0.25,1.0,0.0,1.0
full,CEM,774,fine_positive,GR vs IS,0.5,1.0,0.0,1.0
full,CEM,774,fine_positive,GR vs IS,0.75,1.0,0.0,1.0
full,CEM,774,fine_positive,GR vs IS,0.9,1.0,0.0,1.0
full,CEM,774,fine_eur,ES vs GR,0.25,0.0,5000.0,-5000.0
full,CEM,774,fine_eur,ES vs GR,0.5,0.0,5000.0,-5000.0
full,CEM,774,fine_eur,ES vs GR,0.75,0.0,5000.0,-5000.0
full,CEM,774,fine_eur,ES vs GR,0.9,0.0,5000.0,-5000.0
full,CEM,774,fine_eur,ES vs IS,0.25,0.0,0.0,0.0
full,CEM,774,fine_eur,ES vs IS,0.5,0.0,0.0,0.0
full,CEM,774,fine_eur,ES vs IS,0.75,0.0,0.0,0.0
full,CEM,774,fine_eur,ES vs IS,0.9,0.0,0.0,0.0
full,CEM,774,fine_eur,GR vs IS,0.25,5000.0,0.0,5000.0
full,CEM,774,fine_eur,GR vs IS,0.5,5000.0,0.0,5000.0
full,CEM,774,fine_eur,GR vs IS,0.75,5000.0,0.0,5000.0
full,CEM,774,fine_eur,GR vs IS,0.9,5000.0,0.0,5000.0
full,CEM,774,fine_log1p,ES vs GR,0.25,0.0,8.517393,-8.517393
full,CEM,774,fine_log1p,ES vs GR,0.5,0.0,8.517393,-8.517393
full,CEM,774,fine_log1p,ES vs GR,0.75,0.0,8.517393,-8.517393
full,CEM,774,fine_log1p,ES vs GR,0.9,0.0,8.517393,-8.517393
full,CEM,774,fine_log1p,ES vs IS,0.25,0.0,0.0,0.0
full,CEM,774,fine_log1p,ES vs IS,0.5,0.0,0.0,0.0
full,CEM,774,fine_log1p,ES vs IS,0.75,0.0,0.0,0.0
full,CEM,774,fine_log1p,ES vs IS,0.9,0.0,0.0,0.0
full,CEM,774,fine_log1p,GR vs IS,0.25,8.517393,0.0,8.517393
full,CEM,774,fine_log1p,GR vs IS,0.5,8.517393,0.0,8.517393
full,CEM,774,fine_log1p,GR vs IS,0.75,8.517393,0.0,8.517393
full,CEM,774,fine_log1p,GR vs IS,0.9,8.517393,0.0,8.517393
full,CEM,778,fine_positive,ES vs FI,0.25,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs FI,0.5,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs FI,0.75,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs FI,0.9,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs LU,0.25,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs LU,0.5,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs LU,0.75,0.0,0.0,0.0
full,CEM,778,fine_positive,ES vs LU,0.9,0.0,0.0,0.0
full,CEM,778,fine_positive,FI vs LU,0.25,0.0,0.0,0.0
full,CEM,778,fine_positive,FI vs LU,0.5,0.0,0.0,0.0
full,CEM,778,fine_positive,FI vs LU,0.75,0.0,0.0,0.0
full,CEM,778,fine_positive,FI vs LU,0.9,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs FI,0.25,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs FI,0.5,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs FI,0.75,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs FI,0.9,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs LU,0.25,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs LU,0.5,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs LU,0.75,0.0,0.0,0.0
full,CEM,778,fine_eur,ES vs LU,0.9,0.0,0.0,0.0
full,CEM,778,fine_eur,FI vs LU,0.25,0.0,0.0,0.0
full,CEM,778,fine_eur,FI vs LU,0.5,0.0,0.0,0.0
full,CEM,778,fine_eur,FI vs LU,0.75,0.0,0.0,0.0
full,CEM,778,fine_eur,FI vs LU,0.9,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs FI,0.25,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs FI,0.5,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs FI,0.75,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs FI,0.9,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs LU,0.25,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs LU,0.5,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs LU,0.75,0.0,0.0,0.0
full,CEM,778,fine_log1p,ES vs LU,0.9,0.0,0.0,0.0
full,CEM,778,fine_log1p,FI vs LU,0.25,0.0,0.0,0.0
full,CEM,778,fine_log1p,FI vs LU,0.5,0.0,0.0,0.0
full,CEM,778,fine_log1p,FI vs LU,0.75,0.0,0.0,0.0
full,CEM,778,fine_log1p,FI vs LU,0.9,0.0,0.0,0.0
full,CEM,799,fine_positive,ES vs GR,0.25,1.0,1.0,0.0
full,CEM,799,fine_positive,ES vs GR,0.5,1.0,1.0,0.0
full,CEM,799,fine_positive,ES vs GR,0.75,1.0,1.0,0.0
full,CEM,799,fine_positive,ES vs GR,0.9,1.0,1.0,0.0
full,CEM,799,fine_eur,ES vs GR,0.25,26000.0,8000.0,18000.0
full,CEM,799,fine_eur,ES vs GR,0.5,26000.0,8000.0,18000.0
full,CEM,799,fine_eur,ES vs GR,0.75,26000.0,8000.0,18000.0
full,CEM,799,fine_eur,ES vs GR,0.9,26000.0,8000.0,18000.0
full,CEM,799,fine_log1p,ES vs GR,0.25,10.16589,8.987322,1.1785679999999985
full,CEM,799,fine_log1p,ES vs GR,0.5,10.16589,8.987322,1.1785679999999985
full,CEM,799,fine_log1p,ES vs GR,0.75,10.16589,8.987322,1.1785679999999985
full,CEM,799,fine_log1p,ES vs GR,0.9,10.16589,8.987322,1.1785679999999985
full,CEM,801,fine_positive,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,801,fine_positive,DE vs ES,0.5,0.0,0.0,0.0
full,CEM,801,fine_positive,DE vs ES,0.75,0.0,0.0,0.0
full,CEM,801,fine_positive,DE vs ES,0.9,0.0,0.0,0.0
full,CEM,801,fine_eur,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,801,fine_eur,DE vs ES,0.5,0.0,0.0,0.0
full,CEM,801,fine_eur,DE vs ES,0.75,0.0,0.0,0.0
full,CEM,801,fine_eur,DE vs ES,0.9,0.0,0.0,0.0
full,CEM,801,fine_log1p,DE vs ES,0.25,0.0,0.0,0.0
full,CEM,801,fine_log1p,DE vs ES,0.5,0.0,0.0,0.0
full,CEM,801,fine_log1p,DE vs ES,0.75,0.0,0.0,0.0
