feature,source,kind,origin,dtype,observed_rate,nonzero_rate,variance,min,max
access_issues__EXCESSIVE_DELAY,long:access_issues,binary,access_issues,float64,1.0,0.037298387096774195,0.03594345073402559,0.0,1.0
access_issues__EXCESSIVE_FEES,long:access_issues,binary,access_issues,float64,1.0,0.0,0.0,0.0,0.0
access_issues__IDENTITY_VERIFICATION_ISSUES,long:access_issues,binary,access_issues,float64,1.0,0.0030241935483870967,0.003018090231437779,0.0,1.0
access_issues__INADEQUATE_RESPONSE,long:access_issues,binary,access_issues,float64,1.0,0.07963709677419355,0.07336899026724392,0.0,1.0
access_issues__NOT_APPLICABLE,long:access_issues,binary,access_issues,float64,1.0,0.5282258064516129,0.24945477035252753,0.0,1.0
access_issues__NO_ISSUES_FOUND,long:access_issues,binary,access_issues,float64,1.0,0.004032258064516129,0.004020051430617493,0.0,1.0
access_issues__SCOPE_LIMITATIONS,long:access_issues,binary,access_issues,float64,1.0,0.006048387096774193,0.006017870512027604,0.0,1.0
adm_issues__INADEQUATE_SAFEGUARDS,long:adm_issues,binary,adm_issues,float64,1.0,0.0,0.0,0.0,0.0
adm_issues__NOT_APPLICABLE,long:adm_issues,binary,adm_issues,float64,1.0,0.59375,0.24145433905146316,0.0,1.0
adm_issues__NO_EXPLANATION_PROVIDED,long:adm_issues,binary,adm_issues,float64,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
adm_issues__NO_ISSUES_FOUND,long:adm_issues,binary,adm_issues,float64,1.0,0.0,0.0,0.0,0.0
adm_issues__PROFILING_WITHOUT_CONSENT,long:adm_issues,binary,adm_issues,float64,1.0,0.0,0.0,0.0,0.0
aggravating_factors__CODES_CERTIFICATION,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.0,0.0,0.0,0.0
aggravating_factors__COMPLIANCE_PRIOR_ORDERS,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.0,0.0,0.0,0.0
aggravating_factors__COOPERATION_WITH_AUTHORITY,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.037298387096774195,0.03594345073402559,0.0,1.0
aggravating_factors__DATA_CATEGORIES_AFFECTED,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.17943548387096775,0.14738696657009864,0.0,1.0
aggravating_factors__INTENT_NEGLIGENCE,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.3377016129032258,0.2238849239933596,0.0,1.0
aggravating_factors__MANNER_BECAME_KNOWN,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.015120967741935484,0.014907351648709344,0.0,1.0
aggravating_factors__MITIGATION_ACTIONS,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.020161290322580645,0.0197747469157905,0.0,1.0
aggravating_factors__NATURE_GRAVITY_DURATION,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.3467741935483871,0.2267504313010644,0.0,1.0
aggravating_factors__NONE,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.18346774193548387,0.14995849744474465,0.0,1.0
aggravating_factors__OTHER_CIRCUMSTANCES,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.016129032258064516,0.0158848995800918,0.0,1.0
aggravating_factors__PREVIOUS_INFRINGEMENTS,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.046370967741935484,0.04426532339442075,0.0,1.0
aggravating_factors__TECHNICAL_ORGANIZATIONAL_MEASURES,long:aggravating_factors,binary,aggravating_factors,float64,1.0,0.023185483870967742,0.02267077080824192,0.0,1.0
article_5_discussed__ACCOUNTABILITY,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.18850806451612903,0.15312713616093226,0.0,1.0
article_5_discussed__ACCURACY,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.028225806451612902,0.02745678851599883,0.0,1.0
article_5_discussed__DATA_MINIMISATION,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.11693548387096774,0.10336577585365059,0.0,1.0
article_5_discussed__LAWFULNESS_FAIRNESS_TRANSPARENCY,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.24899193548387097,0.187183644738127,0.0,1.0
article_5_discussed__NONE_DISCUSSED,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.08366935483870967,0.0767461589791999,0.0,1.0
article_5_discussed__PURPOSE_LIMITATION,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.1461693548387097,0.12492981185508284,0.0,1.0
article_5_discussed__SECURITY,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.3336693548387097,0.2225584697763745,0.0,1.0
article_5_discussed__STORAGE_LIMITATION,long:article_5_discussed,binary,article_5_discussed,float64,1.0,0.02721774193548387,0.02650365385241366,0.0,1.0
article_5_violated__ACCOUNTABILITY,long:article_5_violated,binary,article_5_violated,float64,1.0,0.11995967741935484,0.1056758813189675,0.0,1.0
article_5_violated__ACCURACY,long:article_5_violated,binary,article_5_violated,float64,1.0,0.016129032258064516,0.0158848995800918,0.0,1.0
article_5_violated__DATA_MINIMISATION,long:article_5_violated,binary,article_5_violated,float64,1.0,0.06955645161290322,0.06478365775853649,0.0,1.0
article_5_violated__LAWFULNESS_FAIRNESS_TRANSPARENCY,long:article_5_violated,binary,article_5_violated,float64,1.0,0.2086693548387097,0.16529308127990627,0.0,1.0
article_5_violated__NONE_VIOLATED,long:article_5_violated,binary,article_5_violated,float64,1.0,0.12399193548387097,0.10872753979362651,0.0,1.0
article_5_violated__NOT_DETERMINED,long:article_5_violated,binary,article_5_violated,float64,1.0,0.028225806451612902,0.02745678851599883,0.0,1.0
article_5_violated__PURPOSE_LIMITATION,long:article_5_violated,binary,article_5_violated,float64,1.0,0.056451612903225805,0.053318576869242525,0.0,1.0
article_5_violated__SECURITY,long:article_5_violated,binary,article_5_violated,float64,1.0,0.23387096774193547,0.17935614075062659,0.0,1.0
article_5_violated__STORAGE_LIMITATION,long:article_5_violated,binary,article_5_violated,float64,1.0,0.01310483870967742,0.012946152468995149,0.0,1.0
article_6_discussed__CONSENT,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.24193548387096775,0.1835877738354872,0.0,1.0
article_6_discussed__CONTRACT,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.17137096774193547,0.14214625174961754,0.0,1.0
article_6_discussed__LEGAL_OBLIGATION,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.10786290322580645,0.09632559975261222,0.0,1.0
article_6_discussed__LEGITIMATE_INTERESTS,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.21169354838709678,0.16704778490283517,0.0,1.0
article_6_discussed__NONE_DISCUSSED,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.10786290322580645,0.09632559975261222,0.0,1.0
article_6_discussed__PUBLIC_TASK,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.08568548387096774,0.07842253670127924,0.0,1.0
article_6_discussed__VITAL_INTERESTS,long:article_6_discussed,binary,article_6_discussed,float64,1.0,0.03528225806451613,0.034071766869568046,0.0,1.0
breach_case,wide,numeric,breach_case,int64,1.0,0.09778225806451613,0.08830991015917451,0.0,1.0
breach_types__CYBER_ATTACK,long:breach_types,binary,breach_types,float64,1.0,0.023185483870967742,0.02267077080824192,0.0,1.0
breach_types__HUMAN_ERROR,long:breach_types,binary,breach_types,float64,1.0,0.0655241935483871,0.061292560463526574,0.0,1.0
breach_types__NOT_APPLICABLE,long:breach_types,binary,breach_types,float64,1.0,0.501008064516129,0.2502512532144135,0.0,1.0
breach_types__NOT_MENTIONED,long:breach_types,binary,breach_types,float64,1.0,0.0020161290322580645,0.0020140945932749584,0.0,1.0
breach_types__ORGANIZATIONAL_FAILURE,long:breach_types,binary,breach_types,float64,1.0,0.05443548387096774,0.05152420168614301,0.0,1.0
breach_types__SYSTEM_MALFUNCTION,long:breach_types,binary,breach_types,float64,1.0,0.0020161290322580645,0.002014094593274958,0.0,1.0
breach_types__TECHNICAL_FAILURE,long:breach_types,binary,breach_types,float64,1.0,0.019153225806451613,0.018805336740340482,0.0,1.0
breach_types__UNCLEAR,long:breach_types,binary,breach_types,float64,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
consent_issues__CONDITIONAL,long:consent_issues,binary,consent_issues,float64,1.0,0.03528225806451613,0.03407176686956804,0.0,1.0
consent_issues__NOT_APPLICABLE,long:consent_issues,binary,consent_issues,float64,1.0,0.5171370967741935,0.2499582940008464,0.0,1.0
consent_issues__NOT_FREELY_GIVEN,long:consent_issues,binary,consent_issues,float64,1.0,0.03024193548387097,0.029356954526219857,0.0,1.0
consent_issues__NOT_INFORMED,long:consent_issues,binary,consent_issues,float64,1.0,0.08064516129032258,0.07421633410370755,0.0,1.0
consent_issues__NOT_SPECIFIC,long:consent_issues,binary,consent_issues,float64,1.0,0.03326612903225806,0.03219194524917808,0.0,1.0
consent_issues__NOT_UNAMBIGUOUS,long:consent_issues,binary,consent_issues,float64,1.0,0.04032258064516129,0.038735718238338615,0.0,1.0
consent_issues__NO_ISSUES_FOUND,long:consent_issues,binary,consent_issues,float64,1.0,0.007056451612903226,0.0070137283942580024,0.0,1.0
consent_issues__WITHDRAWAL_PROBLEMS,long:consent_issues,binary,consent_issues,float64,1.0,0.008064516129032258,0.008007551837505292,0.0,1.0
corrective_powers__ADMINISTRATIVE_FINE,long:corrective_powers,binary,corrective_powers,float64,1.0,0.42943548387096775,0.2452678949252955,0.0,1.0
corrective_powers__BRING_PROCESSING_INTO_COMPLIANCE,long:corrective_powers,binary,corrective_powers,float64,1.0,0.2620967741935484,0.19359721363236876,0.0,1.0
corrective_powers__CERTIFICATION_WITHDRAWAL,long:corrective_powers,binary,corrective_powers,float64,1.0,0.0,0.0,0.0,0.0
corrective_powers__COMMUNICATE_BREACH_TO_SUBJECTS,long:corrective_powers,binary,corrective_powers,float64,1.0,0.004032258064516129,0.004020051430617492,0.0,1.0
corrective_powers__COMPLY_WITH_DATA_SUBJECT_REQUESTS,long:corrective_powers,binary,corrective_powers,float64,1.0,0.27419354838709675,0.19921226522574131,0.0,1.0
corrective_powers__LIMITATION_PROHIBITION_OF_PROCESSING,long:corrective_powers,binary,corrective_powers,float64,1.0,0.028225806451612902,0.02745678851599883,0.0,1.0
corrective_powers__NONE,long:corrective_powers,binary,corrective_powers,float64,1.0,0.09274193548387097,0.08422577390058918,0.0,1.0
corrective_powers__RECTIFICATION_ERASURE_RESTRICTION,long:corrective_powers,binary,corrective_powers,float64,1.0,0.007056451612903226,0.007013728394258,0.0,1.0
corrective_powers__REPRIMAND,long:corrective_powers,binary,corrective_powers,float64,1.0,0.09576612903225806,0.0866823589726897,0.0,1.0
corrective_powers__SUSPENSION_DATA_FLOWS,long:corrective_powers,binary,corrective_powers,float64,1.0,0.0,0.0,0.0,0.0
corrective_powers__WARNING,long:corrective_powers,binary,corrective_powers,float64,1.0,0.07661290322580645,0.07081475212395427,0.0,1.0
corrective_scopes__COMPLETE_PROCESSING_BAN,long:corrective_scopes,binary,corrective_scopes,float64,1.0,0.0030241935483870967,0.0030180902314377784,0.0,1.0
corrective_scopes__DATA_CATEGORY_LIMITATION,long:corrective_scopes,binary,corrective_scopes,float64,1.0,0.005040322580645161,0.005019978190814103,0.0,1.0
corrective_scopes__GEOGRAPHICAL_LIMITATION,long:corrective_scopes,binary,corrective_scopes,float64,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
corrective_scopes__NOT_APPLICABLE,long:corrective_scopes,binary,corrective_scopes,float64,1.0,0.5725806451612904,0.24497900458969435,0.0,1.0
corrective_scopes__SPECIFIC_PURPOSE_LIMITATION,long:corrective_scopes,binary,corrective_scopes,float64,1.0,0.016129032258064516,0.0158848995800918,0.0,1.0
corrective_scopes__TEMPORAL_LIMITATION,long:corrective_scopes,binary,corrective_scopes,float64,1.0,0.0020161290322580645,0.0020140945932749584,0.0,1.0
country_code__ES,wide_categorical,binary,country_code,int8,1.0,0.5977822580645161,0.2406812522378829,0.0,1.0
country_code__GB,wide_categorical,binary,country_code,int8,1.0,0.04032258064516129,0.038735718238338615,0.0,1.0
country_code__PL,wide_categorical,binary,country_code,int8,1.0,0.021169354838709676,0.020742122652257416,0.0,1.0
country_code__PT,wide_categorical,binary,country_code,int8,1.0,0.008064516129032258,0.00800755183750529,0.0,1.0
country_code__RO,wide_categorical,binary,country_code,int8,1.0,0.14919354838709678,0.1270629211288695,0.0,1.0
country_code__SE,wide_categorical,binary,country_code,int8,1.0,0.04838709677419355,0.04609224960124997,0.0,1.0
country_code__SI,wide_categorical,binary,country_code,int8,1.0,0.06754032258064516,0.06304217798899775,0.0,1.0
country_code__SK,wide_categorical,binary,country_code,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
country_code__UNCLEAR,wide_categorical,binary,country_code,int8,1.0,0.024193548387096774,0.023632043227759515,0.0,1.0
country_group__EU,wide_categorical,binary,country_group,int8,1.0,0.8931451612903226,0.09553318576869238,0.0,1.0
country_group__NON_EEA,wide_categorical,binary,country_group,int8,1.0,0.06451612903225806,0.060414700042316305,0.0,1.0
country_group__UNKNOWN,wide_categorical,binary,country_group,int8,1.0,0.04233870967741935,0.04058705771296506,0.0,1.0
country_mapped_from_uk,wide,numeric,country_mapped_from_uk,int64,1.0,0.018145161290322582,0.01783389212590736,0.0,1.0
country_status__DISCUSSED,status,binary,country_status,int8,1.0,0.9576612903225806,0.040587057712965086,0.0,1.0
country_status__NOT_MENTIONED,status,binary,country_status,int8,1.0,0.04233870967741935,0.04058705771296506,0.0,1.0
country_whitelist_ok,wide,numeric,country_whitelist_ok,int64,1.0,0.9173387096774194,0.07590491845968556,0.0,1.0
decision_date__2018-10-09T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2019-10-29T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2020-02-14T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0020161290322580645,0.002014094593274958,0.0,1.0
decision_date__2020-03-10T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2020-03-30T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-04-10T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-04-14T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-04-23T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0020161290322580645,0.002014094593274958,0.0,1.0
decision_date__2020-06-10T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2020-06-30T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-07-02T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-07-10T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-07-16T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0020161290322580645,0.0020140945932749584,0.0,1.0
decision_date__2020-07-28T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-08-24T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-10-30T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2020-11-12T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-11-13T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.004032258064516129,0.004020051430617492,0.0,1.0
decision_date__2020-11-23T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2020-12-02T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0030241935483870967,0.0030180902314377797,0.0,1.0
decision_date__2020-12-03T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2020-12-10T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2020-12-11T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
decision_date__2021-01-18T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-01-22T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-03-09T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-03-15T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2021-03-19T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-03-23T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-03-25T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-03-30T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-03-31T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
decision_date__2021-04-06T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
decision_date__2021-04-08T00:00:00+00:00,wide_categorical,binary,decision_date,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
